Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
silkroad-exclusive-48-inch-baltic-brown-granite-top-single-sink-bathroom-vanity-hyp-0151-bb-uic-48,Silkroad Exclusive  48-inch Baltic Brown Granite Top Single Sink Bathroom Vanity - HYP-0151-BB-UIC-48,"<p><strong>Specifications:</strong></p><ul>
<li>Product Width: 48</li>
<li>Product Depth: 22</li>
<li>Product Height: 36</li>
<li>Style: Traditional</li>
<li>Finish: Dark Cherry</li>
<li>Counter Top: Baltic Brown Granite</li>
<li>Countertop Edge Profile: Ogee</li>
<li>Sink Type: Ivory Ceramic Undermount Sink</li>
<li>Sink Material: Ceramic</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Oval</li>
<li>Sink Color: Ivory</li>
<li>Number of Sink: Single</li>
<li>Sink Bowl Location: Single Sink in Center</li>
<li>Faucet Specification: Pre-drilled for 8"" Widespread Faucet</li>
<li>Door/ Drawer Hardware: Antique Brass Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp;  TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Soft-Close Door hinges: No</li>
<li>Number of Doors: 2</li>
<li>Number of Drawers: 8</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"$1000 to 1500, 43 to 60, Bathroom Vanity, Dark Cherry, Silkroad, Single sinc, Traditional",false,Title,Default Title,,,,,HYP-0151-BB-UIC-48,0.0,shopify,10,deny,manual,1246.00,,true,false,'610256799940,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0151-BB-UIC-48_1.jpg?v=1702746429,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
silkroad-exclusive-48-inch-baltic-brown-granite-top-single-sink-bathroom-vanity-hyp-0151-bb-uic-48,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0151-BB-UIC-48_2.jpg?v=1702746429,2,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-48-inch-baltic-brown-granite-top-single-sink-bathroom-vanity-hyp-0151-bb-uic-48,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0151-BB-UIC-48_3.jpg?v=1702746429,3,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-48-inch-baltic-brown-granite-top-single-sink-bathroom-vanity-hyp-0151-bb-uic-48,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0151-BB-UIC-48_4.jpg?v=1702746429,4,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-48-inch-carrara-white-marble-top-double-sink-bathroom-vanity-hyp-0145-wm-uwc-48,Silkroad Exclusive  48-inch Carrara White Marble Top Double Sink Bathroom Vanity - HYP-0145-WM-UWC-48,"<p><strong>Specifications:</strong></p><ul>
<li>Product Width: 48</li>
<li>Product Depth: 22</li>
<li>Product Height: 36</li>
<li>Style: Traditional</li>
<li>Finish: Antique White</li>
<li>Counter Top: Carrara White Marble</li>
<li>Countertop Edge Profile: Ogee</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Material: Ceramic</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Oval</li>
<li>Sink Color: White</li>
<li>Number of Sink: Double</li>
<li>Sink Bowl Location: Double Sink</li>
<li>Faucet Specification: Pre-drilled for 8"" Widespread Faucet</li>
<li>Door/ Drawer Hardware: Antique Brass Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp;  TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Soft-Close Door hinges: No</li>
<li>Number of Doors: 4</li>
<li>Number of Drawers: 3</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"$1500 to 2000, 43 to 60, Antique White, Bathroom Vanity, Double sinc, Silkroad, Traditional",false,Title,Default Title,,,,,HYP-0145-WM-UWC-48,0.0,shopify,10,deny,manual,1598.00,,true,false,'600316841177,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0145-WM-UWC-48_1.jpg?v=1702746481,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
silkroad-exclusive-48-inch-carrara-white-marble-top-double-sink-bathroom-vanity-hyp-0145-wm-uwc-48,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0145-WM-UWC-48_3.jpg?v=1702746481,2,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-48-inch-carrara-white-marble-top-double-sink-bathroom-vanity-hyp-0145-wm-uwc-48,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0145-WM-UWC-48_7.jpg?v=1702746481,3,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-48-inch-carrara-white-marble-top-double-sink-bathroom-vanity-hyp-0145-wm-uwc-48,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0145-WM-UWC-48_2.jpg?v=1702746481,4,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-48-inch-carrara-white-marble-top-double-sink-bathroom-vanity-hyp-0145-wm-uwc-48,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0145-WM-UWC-48_5.jpg?v=1702746481,5,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-48-inch-carrara-white-marble-top-double-sink-bathroom-vanity-hyp-0145-wm-uwc-48,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0145-WM-UWC-48_6.jpg?v=1702746481,6,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-48-inch-carrara-white-marble-top-double-sink-bathroom-vanity-hyp-0145-wm-uwc-48,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0145-WM-UWC-48_4.jpg?v=1702746469,7,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-58-inch-crema-marfil-marble-top-double-sink-bathroom-vanity-hyp-0145-cm-uic-58,Silkroad Exclusive  58-inch Crema Marfil Marble Top Double Sink Bathroom Vanity - HYP-0145-CM-UIC-58,"<p><strong>Specifications:</strong></p><ul>
<li>Product Width: 58</li>
<li>Product Depth: 22</li>
<li>Product Height: 36</li>
<li>Style: Traditional</li>
<li>Finish: Antique White</li>
<li>Counter Top: Crema Marfil Marble</li>
<li>Countertop Edge Profile: Ogee</li>
<li>Sink Type: Ivory Ceramic Undermount Sink</li>
<li>Sink Material: Ceramic</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Oval</li>
<li>Sink Color: Ivory</li>
<li>Number of Sink: Double</li>
<li>Sink Bowl Location: Double Sink</li>
<li>Faucet Specification: Pre-drilled for 8"" Widespread Faucet</li>
<li>Door/ Drawer Hardware: Antique Brass Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp;  TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Soft-Close Door hinges: No</li>
<li>Number of Doors: 4</li>
<li>Number of Drawers: 3</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"$1500 to 2000, 43 to 60, Antique White, Bathroom Vanity, Double sinc, Silkroad, Traditional",false,Title,Default Title,,,,,HYP-0145-CM-UIC-58,0.0,shopify,10,deny,manual,1684.00,,true,false,'610256799926,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0145-CM-UIC-58_1.jpg?v=1702748915,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
silkroad-exclusive-58-inch-crema-marfil-marble-top-double-sink-bathroom-vanity-hyp-0145-cm-uic-58,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0145-CM-UIC-58_5.jpg?v=1702748915,2,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-58-inch-crema-marfil-marble-top-double-sink-bathroom-vanity-hyp-0145-cm-uic-58,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0145-CM-UIC-58_6.jpg?v=1702748915,3,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-58-inch-crema-marfil-marble-top-double-sink-bathroom-vanity-hyp-0145-cm-uic-58,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0145-CM-UIC-58_7.jpg?v=1702748915,4,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-58-inch-crema-marfil-marble-top-double-sink-bathroom-vanity-hyp-0145-cm-uic-58,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0145-CM-UIC-58_8.jpg?v=1702748915,5,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-58-inch-crema-marfil-marble-top-double-sink-bathroom-vanity-hyp-0145-cm-uic-58,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0145-CM-UIC-58_2.jpg?v=1702748912,6,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-58-inch-crema-marfil-marble-top-double-sink-bathroom-vanity-hyp-0145-cm-uic-58,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0145-CM-UIC-58_3.jpg?v=1702748912,7,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-58-inch-crema-marfil-marble-top-double-sink-bathroom-vanity-hyp-0145-cm-uic-58,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0145-CM-UIC-58_4.jpg?v=1702748912,8,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-23-inch-baltic-brown-granite-top-single-sink-bathroom-vanity-hyp-0141-bb-uic-23,Silkroad Exclusive  23-inch Baltic Brown Granite Top Single Sink Bathroom Vanity - HYP-0141-BB-UIC-23,"<p><strong>Specifications:</strong></p><ul>
<li>Product Width: 23</li>
<li>Product Depth: 23</li>
<li>Product Height: 36</li>
<li>Style: Traditional</li>
<li>Finish: Walnut</li>
<li>Counter Top: Baltic Brown Granite</li>
<li>Countertop Edge Profile: Bullnose</li>
<li>Sink Type: Ivory Ceramic Undermount Sink</li>
<li>Sink Material: Ceramic</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Oval</li>
<li>Sink Color: Ivory</li>
<li>Number of Sink: Single</li>
<li>Sink Bowl Location: Single Sink in Center</li>
<li>Faucet Specification: Pre-drilled for 8"" Widespread Faucet</li>
<li>Door/ Drawer Hardware: Antique Brass Finish</li>
<li>Material: Natural Stone, Ceramic, Resin &amp;  TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: No</li>
<li>Soft-Close Door hinges: No</li>
<li>Number of Doors: 1</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"$500 to 1000, Bathroom Vanity, Silkroad, Single sinc, Traditional, Under 24, Walnut",false,Title,Default Title,,,,,HYP-0141-BB-UIC-23,0.0,shopify,10,deny,manual,870.00,,true,false,'610256799919,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0141-BB-UIC-23_1.jpg?v=1702571132,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
silkroad-exclusive-23-inch-baltic-brown-granite-top-single-sink-bathroom-vanity-hyp-0141-bb-uic-23,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0141-BB-UIC-23_2.jpg?v=1702571132,2,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-23-inch-baltic-brown-granite-top-single-sink-bathroom-vanity-hyp-0141-bb-uic-23,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0141-BB-UIC-23_4.jpg?v=1702571132,3,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-23-inch-baltic-brown-granite-top-single-sink-bathroom-vanity-hyp-0141-bb-uic-23,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0141-BB-UIC-23_3.jpg?v=1702571123,4,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-24-inch-baltic-brown-granite-top-single-sink-bathroom-vanity-hyp-0135-bb-uic-24,Silkroad Exclusive  24-inch Baltic Brown Granite Top Single Sink Bathroom Vanity - HYP-0135-BB-UIC-24,"<p><strong>Specifications:</strong></p><ul>
<li>Product Width: 24</li>
<li>Product Depth: 20</li>
<li>Product Height: 36</li>
<li>Style: Traditional</li>
<li>Finish: English Chestnut</li>
<li>Counter Top: Baltic Brown Granite</li>
<li>Countertop Edge Profile: Ogee</li>
<li>Sink Type: Ivory Ceramic Undermount Sink</li>
<li>Sink Material: Ceramic</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Oval</li>
<li>Sink Color: Ivory</li>
<li>Number of Sink: Single</li>
<li>Sink Bowl Location: Single Sink in Center</li>
<li>Faucet Specification: Pre-drilled for 8"" Widespread Faucet</li>
<li>Door/ Drawer Hardware: Antique Brass Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp;  TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: No</li>
<li>Soft-Close Door hinges: No</li>
<li>Number of Doors: 1</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"$500 to 1000, Bathroom Vanity, English Chestnut, Silkroad, Single sinc, Traditional, Under 24",false,Title,Default Title,,,,,HYP-0135-BB-UIC-24,0.0,shopify,10,deny,manual,854.00,,true,false,'610256799902,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0135-BB-UIC-24_1.jpg?v=1702571123,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
silkroad-exclusive-24-inch-baltic-brown-granite-top-single-sink-bathroom-vanity-hyp-0135-bb-uic-24,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0135-BB-UIC-24_2.jpg?v=1702571123,2,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-24-inch-baltic-brown-granite-top-single-sink-bathroom-vanity-hyp-0135-bb-uic-24,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0135-BB-UIC-24_4.jpg?v=1702571123,3,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-24-inch-baltic-brown-granite-top-single-sink-bathroom-vanity-hyp-0135-bb-uic-24,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0135-BB-UIC-24_3.jpg?v=1702571109,4,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-68-inch-carrara-white-marble-top-double-sink-bathroom-vanity-fs-0269-wm-uwc-68,Silkroad Exclusive  68-inch Carrara White Marble Top Double Sink Bathroom Vanity - FS-0269-WM-UWC-68,"<p><strong>Specifications:</strong></p><ul>
<li>Product Width: 68</li>
<li>Product Depth: 22</li>
<li>Product Height: 36</li>
<li>Style: Modern</li>
<li>Finish: Dark Walnut</li>
<li>Counter Top: Carrara White Marble</li>
<li>Countertop Edge Profile: Ogee</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Material: Ceramic</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Oval</li>
<li>Sink Color: White</li>
<li>Number of Sink: Double</li>
<li>Sink Bowl Location: Double Sink</li>
<li>Faucet Specification: Pre-drilled for 8"" Widespread Faucet</li>
<li>Door/ Drawer Hardware: Brushed Nickel Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp;  TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Soft-Close Door hinges: No</li>
<li>Number of Doors: 4</li>
<li>Number of Drawers: 5</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"$1500 to 2000, 61 to 72, Bathroom Vanity, Dark Walnut, Double sinc, Modern, Silkroad",false,Title,Default Title,,,,,FS-0269-WM-UWC-68,0.0,shopify,10,deny,manual,1824.00,,true,false,'610256802244,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/FS-0269-WM-UWC-68_1.jpg?v=1702750214,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
silkroad-exclusive-68-inch-carrara-white-marble-top-double-sink-bathroom-vanity-fs-0269-wm-uwc-68,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/FS-0269-WM-UWC-68_2.jpg?v=1702750214,2,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-68-inch-carrara-white-marble-top-double-sink-bathroom-vanity-fs-0269-wm-uwc-68,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/FS-0269-WM-UWC-68_3.jpg?v=1702750214,3,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-68-inch-carrara-white-marble-top-double-sink-bathroom-vanity-fs-0269-wm-uwc-68,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/FS-0269-WM-UWC-68_4.jpg?v=1702750214,4,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-60-inch-crema-marfil-marble-top-single-sink-bathroom-vanity-fs-0268-cm-uwc-60,Silkroad Exclusive  60-inch Crema Marfil Marble Top Single Sink Bathroom Vanity - FS-0268-CM-UWC-60,"<p><strong>Specifications:</strong></p><ul>
<li>Product Width: 60</li>
<li>Product Depth: 22</li>
<li>Product Height: 36</li>
<li>Style: Traditional</li>
<li>Finish: Red Chestnut</li>
<li>Counter Top: Crema Marfil Marble</li>
<li>Countertop Edge Profile: Ogee</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Material: Ceramic</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Oval</li>
<li>Sink Color: White</li>
<li>Number of Sink: Single</li>
<li>Sink Bowl Location: Single Sink in Center</li>
<li>Faucet Specification: Pre-drilled for 8"" Widespread Faucet</li>
<li>Door/ Drawer Hardware: Antique Brass Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp;  TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Soft-Close Door hinges: No</li>
<li>Number of Doors: 2</li>
<li>Number of Drawers: 9</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"$1500 to 2000, 43 to 60, Bathroom Vanity, Red Chestnut, Silkroad, Single sinc, Traditional",false,Title,Default Title,,,,,FS-0268-CM-UWC-60,0.0,shopify,10,deny,manual,1730.00,,true,false,'610256802237,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/FS-0268-CM-UWC-60_2.jpg?v=1702749966,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
silkroad-exclusive-60-inch-crema-marfil-marble-top-single-sink-bathroom-vanity-fs-0268-cm-uwc-60,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/FS-0268-CM-UWC-60_3.jpg?v=1702749966,2,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-60-inch-crema-marfil-marble-top-single-sink-bathroom-vanity-fs-0268-cm-uwc-60,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/FS-0268-CM-UWC-60_4.jpg?v=1702749966,3,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-60-inch-crema-marfil-marble-top-single-sink-bathroom-vanity-fs-0268-cm-uwc-60,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/FS-0268-CM-UWC-60_1.jpg?v=1702749966,4,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-83-inch-black-galaxy-granite-top-double-sink-bathroom-vanity-fs-0266-bg-uwc-83,Silkroad Exclusive  83-inch Black Galaxy Granite Top Double Sink Bathroom Vanity - FS-0266-BG-UWC-83,"<p><strong>Specifications:</strong></p><ul>
<li>Product Width: 83</li>
<li>Product Depth: 22</li>
<li>Product Height: 36</li>
<li>Style: Traditional</li>
<li>Finish: Rosewood</li>
<li>Counter Top: Black Galaxy Granite</li>
<li>Countertop Edge Profile: Ogee</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Material: Ceramic</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Oval</li>
<li>Sink Color: White</li>
<li>Number of Sink: Double</li>
<li>Sink Bowl Location: Double Sink</li>
<li>Faucet Specification: Pre-drilled for 8"" Widespread Faucet</li>
<li>Door/ Drawer Hardware: Antique Brass Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp;  TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Soft-Close Door hinges: No</li>
<li>Number of Doors: 4</li>
<li>Number of Drawers: 6</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Remark 2: Modular Vanity</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"Bathroom Vanity, Double sinc, Over 72, Rosewood, Silkroad, Traditional",false,Title,Default Title,,,,,FS-0266-BG-UWC-83,0.0,shopify,10,deny,manual,77.00,,true,false,'610256802374,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/FS-0266-BG-UWC-83_2.jpg?v=1702750879,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
silkroad-exclusive-83-inch-black-galaxy-granite-top-double-sink-bathroom-vanity-fs-0266-bg-uwc-83,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/FS-0266-BG-UWC-83_3.jpg?v=1702750879,2,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-83-inch-black-galaxy-granite-top-double-sink-bathroom-vanity-fs-0266-bg-uwc-83,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/FS-0266-BG-UWC-83_1.jpg?v=1702750882,3,,,,,,,,,,,,,,,,,,,,,,,,,,
